cpd_str_alert_id,molregno,alert_id
76994485,2655,1028
77246197,2655,1030
74611606,2656,1
74645180,2656,17
74694004,2656,21
75136403,2656,64
75931416,2656,124
75945441,2656,127
76707279,2656,266
76749090,2656,305
77246198,2656,1030
77560725,2656,1038
77616071,2656,1040
78344414,2656,1059
78672865,2656,1068
74645181,2657,17
74694005,2657,21
75931417,2657,124
75945442,2657,127
76707280,2657,266
77246199,2657,1030
77560726,2657,1038
77616072,2657,1040
78672866,2657,1068
78365895,2659,1060
75157140,2662,66
75394140,2663,106
75531850,2663,107
77497841,2663,1032
78417831,2663,1064
75394141,2664,106
75531851,2664,107
77497842,2664,1032
78417832,2664,1064
74874713,2665,63
74698317,2666,32
74874714,2666,63
76578277,2666,234
76634240,2666,245
77027789,2666,1029
77562194,2666,1039
77616073,2666,1040
78054313,2666,1041
75394142,2675,106
75531852,2675,107
77497843,2675,1032
78417833,2675,1064
74874715,2677,63
76332693,2677,146
76927851,2677,1015
77616074,2677,1040
78054314,2677,1041
74874716,2678,63
76332694,2678,146
76927852,2678,1015
77616075,2678,1040
78054315,2678,1041
74874717,2679,63
76332695,2679,146
76927853,2679,1015
77616076,2679,1040
78054316,2679,1041
78417834,2680,1064
75360742,2684,103
75394143,2684,106
75531853,2684,107
75945443,2684,127
77497844,2684,1032
77616077,2684,1040
78417835,2684,1064
76430403,2685,160
77027790,2685,1029
77246200,2686,1030
78338747,2686,1057
75707155,2689,113
77027791,2689,1029
78309531,2689,1053
78711958,2689,1069
74874718,2692,63
76332696,2692,146
76927854,2692,1015
77616078,2692,1040
78054317,2692,1041
74874719,2695,63
75394144,2695,106
75531854,2695,107
77497845,2695,1032
77616079,2695,1040
78877026,2695,1079
78417836,2698,1064
75846659,2704,123
75945444,2704,127
78188440,2704,1047
74698318,2705,32
74874720,2705,63
76578278,2705,234
76634241,2705,245
77027792,2705,1029
77562195,2705,1039
77616080,2705,1040
78054318,2705,1041
74698319,2707,32
74874721,2707,63
76578279,2707,234
76634242,2707,245
77027793,2707,1029
77562196,2707,1039
77616081,2707,1040
78054319,2707,1041
77616082,2708,1040
78877027,2708,1079
75157141,2711,66
74874722,2713,63
77027794,2713,1029
77616083,2713,1040
75607875,2715,110
77027795,2715,1029
78417837,2717,1064
74874723,2727,63
75394145,2727,106
75531855,2727,107
77497846,2727,1032
77616084,2727,1040
78877028,2727,1079
74874724,2728,63
75394146,2728,106
75531856,2728,107
77497847,2728,1032
77616085,2728,1040
78877029,2728,1079
75707156,2729,113
76144663,2729,130
77027796,2729,1029
77246201,2729,1030
78309532,2729,1053
78711959,2729,1069
74859183,2738,62
74874725,2738,63
76486101,2738,191
76981254,2738,1026
77246202,2738,1030
77616086,2738,1040
75707157,2740,113
77027797,2740,1029
78309533,2740,1053
78711960,2740,1069
75707158,2741,113
77027798,2741,1029
78309534,2741,1053
78711961,2741,1069
76314822,2742,143
75157142,2743,66
74645182,2746,17
74874726,2746,63
75394147,2746,106
75945445,2746,127
77246203,2746,1030
77616087,2746,1040
78672867,2746,1068
75186899,2747,72
75707159,2748,113
77027799,2748,1029
78309535,2748,1053
78711962,2748,1069
75707160,2749,113
77027800,2749,1029
78309536,2749,1053
78711963,2749,1069
75208744,2752,75
76719369,2752,271
76194975,2753,133
74874727,2754,63
77246204,2754,1030
77616088,2754,1040
78054320,2754,1041
78417838,2760,1064
76261721,2762,138
76332697,2762,146
76603886,2762,235
76615752,2762,237
74874728,2763,63
77246205,2763,1030
77616089,2763,1040
77027801,2767,1029
75707161,2769,113
77027802,2769,1029
78309537,2769,1053
78711964,2769,1069
75707162,2771,113
77027803,2771,1029
78309538,2771,1053
78711965,2771,1069
75607876,2772,110
77027804,2772,1029
74736924,2774,33
75186900,2774,72
76617228,2774,238
76926288,2774,1014
77616090,2774,1040
78877030,2774,1079
74874729,2781,63
77246206,2781,1030
77616091,2781,1040
76194976,2782,133
75157143,2783,66
77616092,2788,1040
75707163,2789,113
77027805,2789,1029
78309539,2789,1053
78711966,2789,1069
76194977,2790,133
74874730,2791,63
77246207,2791,1030
77616093,2791,1040
75157144,2792,66
77616094,2792,1040
78417839,2792,1064
75157145,2793,66
77616095,2793,1040
78417840,2793,1064
76261722,2794,138
76332698,2794,146
76603887,2794,235
76615753,2794,237
76314823,2796,143
74684236,2799,18
75227450,2799,76
76877217,2799,1002
77616096,2799,1040
78417841,2799,1064
75394148,2802,106
75607877,2802,110
75943207,2802,126
75945446,2802,127
75707164,2807,113
77027806,2807,1029
78309540,2807,1053
78711967,2807,1069
75707165,2808,113
76254381,2808,137
77027807,2808,1029
78711968,2808,1069
76227712,2810,135
76261723,2810,138
76332699,2810,146
76858352,2810,372
78970245,2810,1088
76227713,2811,135
76261724,2811,138
76858353,2811,372
78970246,2811,1088
75607878,2812,110
77027808,2812,1029
74874731,2813,63
77246208,2813,1030
77616097,2813,1040
76261725,2814,138
76332700,2814,146
76603888,2814,235
76615754,2814,237
76261726,2815,138
76332701,2815,146
76603889,2815,235
76615755,2815,237
77027809,2819,1029
74874732,2822,63
77616098,2822,1040
74874733,2823,63
76954631,2823,1017
77616099,2823,1040
75707166,2825,113
77027810,2825,1029
78309541,2825,1053
78711969,2825,1069
75707167,2826,113
77027811,2826,1029
78309542,2826,1053
78711970,2826,1069
75394149,2828,106
75531857,2828,107
77497848,2828,1032
76261727,2829,138
76332702,2829,146
76603890,2829,235
76615756,2829,237
74874734,2832,63
77027812,2832,1029
77246209,2832,1030
77616100,2832,1040
76314824,2834,143
76314825,2835,143
77027813,2840,1029
75707168,2844,113
77027814,2844,1029
78309543,2844,1053
78711971,2844,1069
76617229,2846,238
76779676,2846,332
77616101,2846,1040
78365896,2846,1060
74874735,2850,63
77246210,2850,1030
77616102,2850,1040
77616103,2854,1040
75157146,2856,66
74698320,2858,32
74874736,2858,63
76578280,2858,234
76634243,2858,245
77562197,2858,1039
77616104,2858,1040
78054321,2858,1041
75707169,2860,113
75846660,2860,123
75945447,2860,127
77027815,2860,1029
78188441,2860,1047
78309544,2860,1053
78711972,2860,1069
75364707,2861,104
76729627,2861,278
76959191,2861,1018
76194978,2864,133
74874737,2865,63
77616105,2865,1040
74874738,2871,63
77246211,2871,1030
77616106,2871,1040
75186901,2874,72
76617230,2874,238
77616107,2874,1040
78877031,2874,1079
74684237,2875,18
74874739,2875,63
75227451,2875,76
76877218,2875,1002
77616108,2875,1040
76194979,2877,133
74874740,2878,63
77246212,2878,1030
77616109,2878,1040
75157147,2879,66
77616110,2879,1040
78417842,2879,1064
75157148,2880,66
77616111,2880,1040
78417843,2880,1064
75157149,2881,66
77616112,2881,1040
78417844,2881,1064
77027816,2882,1029
77027817,2883,1029
74874741,2884,63
76144664,2884,130
77246213,2884,1030
77616113,2884,1040
75186902,2885,72
75607879,2886,110
77027818,2886,1029
77246214,2886,1030
75394150,2887,106
75607880,2887,110
75943208,2887,126
75945448,2887,127
77616114,2887,1040
78283456,2888,1052
78283457,2889,1052
74874742,2890,63
77616115,2890,1040
78054322,2890,1041
74874743,2891,63
77616116,2891,1040
75394151,2895,106
75531858,2895,107
76160041,2895,132
77497849,2895,1032
75394152,2896,106
75531859,2896,107
76160042,2896,132
76739161,2896,294
77497850,2896,1032
77616117,2896,1040
75394153,2897,106
75531860,2897,107
76160043,2897,132
77497851,2897,1032
74874744,2898,63
77246215,2898,1030
77616118,2898,1040
74874745,2899,63
77246216,2899,1030
77616119,2899,1040
74874746,2900,63
77246217,2900,1030
77616120,2900,1040
76194980,2901,133
74874747,2903,63
77616121,2903,1040
75394154,2904,106
75531861,2904,107
77497852,2904,1032
75157150,2905,66
75157151,2906,66
77616122,2906,1040
75394155,2908,106
75531862,2908,107
76160044,2908,132
76739162,2908,294
77497853,2908,1032
74684238,2909,18
74874748,2909,63
75227452,2909,76
76877219,2909,1002
77616123,2909,1040
74874749,2910,63
77616124,2910,1040
74874750,2911,63
76617231,2911,238
77616125,2911,1040
75157152,2912,66
77616126,2912,1040
78417845,2912,1064
77246218,2913,1030
75707170,2914,113
76144665,2914,130
77027819,2914,1029
77246219,2914,1030
78309545,2914,1053
78711973,2914,1069
76194981,2915,133
74874751,2916,63
77616127,2916,1040
76261728,2917,138
76332703,2917,146
76603891,2917,235
76615757,2917,237
74874752,2918,63
77616128,2918,1040
75707171,2922,113
76144666,2922,130
77027820,2922,1029
77246220,2922,1030
78309546,2922,1053
78711974,2922,1069
74874753,2929,63
77246221,2929,1030
77616129,2929,1040
74874754,2930,63
77616130,2930,1040
74684239,2931,18
75227453,2931,76
76877220,2931,1002
77616131,2931,1040
78417846,2931,1064
74859184,2932,62
74874755,2932,63
76486102,2932,191
76981255,2932,1026
77246222,2932,1030
77616132,2932,1040
75607881,2935,110
75607882,2936,110
77027821,2936,1029
74874756,2937,63
77027822,2937,1029
77246223,2937,1030
77616133,2937,1040
74874757,2938,63
77616134,2938,1040
74874758,2942,63
77616135,2942,1040
75186903,2943,72
75394156,2944,106
75531863,2944,107
76160045,2944,132
76739163,2944,294
77497854,2944,1032
76160046,2947,132
76520689,2947,199
77616136,2947,1040
78877032,2947,1079
78934442,2947,1082
74874759,2948,63
77616137,2948,1040
74874760,2949,63
77616138,2949,1040
74874761,2952,63
77616139,2952,1040
74874762,2953,63
77246224,2953,1030
77616140,2953,1040
74874763,2954,63
77616141,2954,1040
75186904,2955,72
76617232,2955,238
77616142,2955,1040
78877033,2955,1079
75157153,2956,66
77616143,2958,1040
78417847,2958,1064
78283458,2959,1052
78283459,2960,1052
75707172,2963,113
77027823,2963,1029
78309547,2963,1053
78711975,2963,1069
76261729,2964,138
76332704,2964,146
76603892,2964,235
76615758,2964,237
78417848,2966,1064
76194982,2967,133
78417849,2968,1064
74874764,2969,63
77616144,2969,1040
74874765,2970,63
77616145,2970,1040
75707173,2971,113
77027824,2971,1029
78309548,2971,1053
78711976,2971,1069
75707174,2976,113
78711977,2976,1069
76430404,2986,160
75607883,2989,110
75607884,2990,110
75590337,2992,108
76194983,2992,133
76886907,2992,1003
74874766,2993,63
77616146,2993,1040
74874767,2994,63
77616147,2994,1040
75590338,2996,108
76886908,2996,1003
78283460,2996,1052
76194984,2997,133
77246225,2998,1030
78338748,2998,1057
75707175,3001,113
77027825,3001,1029
78309549,3001,1053
78711978,3001,1069
76261730,3002,138
76332705,3002,146
76603893,3002,235
76615759,3002,237
76261731,3003,138
76332706,3003,146
76603894,3003,235
76615760,3003,237
76261732,3004,138
76332707,3004,146
76603895,3004,235
76615761,3004,237
75394157,3005,106
75607885,3005,110
75933192,3005,125
75945449,3005,127
76720516,3005,275
74874768,3006,63
77616148,3006,1040
74874769,3007,63
77616149,3007,1040
74874770,3008,63
77027826,3008,1029
77246226,3008,1030
77616150,3008,1040
74823170,3009,56
74874771,3009,63
77246227,3009,1030
77616151,3009,1040
75394158,3010,106
75531864,3010,107
76160047,3010,132
77497855,3010,1032
77616152,3010,1040
77027827,3011,1029
76617233,3015,238
77616153,3015,1040
76617234,3016,238
77616154,3016,1040
74874772,3018,63
77246228,3018,1030
77616155,3018,1040
74874773,3019,63
77616156,3019,1040
77616157,3020,1040
78417850,3020,1064
75157154,3021,66
77616158,3021,1040
78417851,3021,1064
74874774,3023,63
77616159,3023,1040
74874775,3025,63
77246229,3025,1030
77616160,3025,1040
74874776,3026,63
77616161,3026,1040
74874777,3028,63
75208745,3028,75
76136932,3028,128
76578281,3028,234
76634244,3028,245
76719370,3028,271
77616162,3028,1040
77246230,3032,1030
78338749,3032,1057
76194985,3033,133
75364708,3034,104
76194986,3034,133
74736925,3036,33
75186905,3036,72
76617235,3036,238
76926289,3036,1014
77616163,3036,1040
78877034,3036,1079
74874778,3037,63
77246231,3037,1030
77562198,3037,1039
77616164,3037,1040
78054323,3037,1041
76194987,3040,133
74874779,3041,63
77246232,3041,1030
77616165,3041,1040
75607886,3042,110
77027828,3042,1029
75607887,3044,110
75607888,3045,110
74874780,3046,63
77027829,3046,1029
77246233,3046,1030
77616166,3046,1040
74874781,3047,63
77027830,3047,1029
77246234,3047,1030
77616167,3047,1040
74874782,3048,63
77246235,3048,1030
77616168,3048,1040
77027831,3050,1029
78711979,3050,1069
74743414,3052,36
75394159,3052,106
75531865,3052,107
76397703,3052,156
76935457,3052,1016
74779741,3053,43
76345559,3053,153
77533071,3053,1034
74874783,3059,63
77616169,3059,1040
75607889,3060,110
77616170,3060,1040
75607890,3061,110
77616171,3061,1040
76194988,3063,133
74823171,3064,56
74874784,3064,63
77246236,3064,1030
77616172,3064,1040
74698321,3065,32
74874785,3065,63
75208746,3065,75
76136933,3065,128
76578282,3065,234
76634245,3065,245
76719371,3065,271
77562199,3065,1039
77616173,3065,1040
78054324,3065,1041
74698322,3066,32
74874786,3066,63
75208747,3066,75
76578283,3066,234
76634246,3066,245
76719372,3066,271
77562200,3066,1039
77616174,3066,1040
78054325,3066,1041
74874787,3067,63
77246237,3067,1030
77616175,3067,1040
75157155,3068,66
77616176,3068,1040
76430405,3069,160
75827211,3072,116
77027832,3072,1029
77246238,3072,1030
78711980,3072,1069
77027833,3073,1029
78711981,3073,1069
74874788,3074,63
77246239,3074,1030
77616177,3074,1040
78283461,3076,1052
78283462,3077,1052
74874789,3078,63
77246240,3078,1030
77616178,3078,1040
74874790,3079,63
77027834,3079,1029
77616179,3079,1040
75607891,3080,110
77027835,3080,1029
77246241,3080,1030
78711982,3080,1069
74743415,3081,36
76397704,3081,156
76935458,3081,1016
77027836,3082,1029
78711983,3082,1069
74874791,3085,63
77027837,3085,1029
77246242,3085,1030
77616180,3085,1040
74874792,3086,63
77616181,3086,1040
74859185,3087,62
75157156,3087,66
77616182,3087,1040
75157157,3088,66
77616183,3088,1040
74874793,3089,63
75157158,3089,66
77246243,3089,1030
77616184,3089,1040
74874794,3090,63
75846661,3090,123
75945450,3090,127
77246244,3090,1030
77616185,3090,1040
78188442,3090,1047
74874795,3093,63
77246245,3093,1030
77616186,3093,1040
74874796,3094,63
77616187,3094,1040
74874797,3095,63
77616188,3095,1040
74874798,3097,63
75394160,3097,106
75531866,3097,107
77497856,3097,1032
77616189,3097,1040
74874799,3098,63
75394161,3098,106
75531867,3098,107
75846662,3098,123
75931418,3098,124
75945451,3098,127
77246246,3098,1030
77497857,3098,1032
77616190,3098,1040
78417852,3098,1064
77027838,3100,1029
78711984,3100,1069
76194989,3101,133
76194990,3102,133
78283463,3103,1052
78283464,3104,1052
74874800,3106,63
77246247,3106,1030
77616191,3106,1040
74874801,3108,63
77246248,3108,1030
77616192,3108,1040
74874802,3109,63
77246249,3109,1030
77616193,3109,1040
74874803,3110,63
77246250,3110,1030
77562201,3110,1039
77616194,3110,1040
78054326,3110,1041
74874804,3111,63
77246251,3111,1030
77616195,3111,1040
74874805,3112,63
77246252,3112,1030
77616196,3112,1040
77246253,3114,1030
77616197,3114,1040
78283465,3116,1052
78283466,3117,1052
74743416,3118,36
74874806,3118,63
75394162,3118,106
75531868,3118,107
75945452,3118,127
76397705,3118,156
76935459,3118,1016
77246254,3118,1030
77616198,3118,1040
74874807,3119,63
77616199,3119,1040
74874808,3120,63
77616200,3120,1040
78054327,3120,1041
74874809,3121,63
77616201,3121,1040
77027839,3122,1029
78711985,3122,1069
74630952,3123,6
75186906,3123,72
75607892,3123,110
76873009,3123,988
77246255,3123,1030
75607893,3124,110
77246256,3124,1030
76332708,3125,146
76927855,3125,1015
74874810,3126,63
77616202,3126,1040
74874811,3129,63
77616203,3129,1040
74874812,3130,63
77616204,3130,1040
74874813,3131,63
77616205,3131,1040
75827212,3132,116
77027840,3132,1029
78711986,3132,1069
74630953,3133,6
75186907,3133,72
76873010,3133,988
77246257,3133,1030
74874814,3134,63
77027841,3134,1029
77246258,3134,1030
77616206,3134,1040
74874815,3135,63
77246259,3135,1030
77616207,3135,1040
74874816,3136,63
77616208,3136,1040
76194991,3137,133
74874817,3138,63
77246260,3138,1030
77616209,3138,1040
74874818,3139,63
77246261,3139,1030
77616210,3139,1040
75157159,3141,66
74874819,3142,63
77246262,3142,1030
76194992,3144,133
74743417,3145,36
74874820,3145,63
75394163,3145,106
75531869,3145,107
75945453,3145,127
76397706,3145,156
76935460,3145,1016
77246263,3145,1030
77616211,3145,1040
74645183,3146,17
74857139,3146,61
75360743,3146,103
75945454,3146,127
77027842,3146,1029
78672868,3146,1068
78711987,3146,1069
77616212,3147,1040
74874821,3148,63
77246264,3148,1030
77562202,3148,1039
77616213,3148,1040
78054328,3148,1041
74874822,3150,63
77616214,3150,1040
75607894,3154,110
77246265,3157,1030
74874823,3158,63
77616215,3158,1040
75157160,3159,66
77616216,3159,1040
78417853,3159,1064
74874824,3163,63
77246266,3163,1030
77616217,3163,1040
74874825,3164,63
77616218,3164,1040
75607895,3167,110
76345560,3168,153
77537544,3168,1037
74874826,3169,63
77246267,3169,1030
77616219,3169,1040
74874827,3170,63
77246268,3170,1030
77616220,3170,1040
74874828,3171,63
77246269,3171,1030
77616221,3171,1040
74874829,3172,63
77246270,3172,1030
77616222,3172,1040
76194993,3173,133
76314826,3175,143
75846663,3176,123
75945455,3176,127
78188443,3176,1047
76430406,3178,160
77616223,3180,1040
77027843,3181,1029
78711988,3181,1069
77027844,3183,1029
74874830,3185,63
76227714,3185,135
77616224,3185,1040
78054329,3185,1041
78970247,3185,1088
76227715,3186,135
78970248,3186,1088
77027845,3188,1029
74874831,3189,63
77246271,3189,1030
77562203,3189,1039
77616225,3189,1040
78054330,3189,1041
77246272,3190,1030
77616226,3190,1040
77616227,3191,1040
74630954,3194,6
75186908,3194,72
76873011,3194,988
77246273,3194,1030
75607896,3195,110
74874832,3199,63
77027846,3199,1029
77246274,3199,1030
77616228,3199,1040
78711989,3199,1069
77246275,3200,1030
77246276,3204,1030
77616229,3204,1040
74630955,3205,6
75186909,3205,72
76873012,3205,988
77246277,3205,1030
75607897,3207,110
77027847,3208,1029
78711990,3208,1069
75607898,3209,110
74630956,3210,6
75186910,3210,72
76873013,3210,988
77246278,3210,1030
75607899,3211,110
75607900,3212,110
77246279,3213,1030
77616230,3213,1040
75607901,3214,110
74823172,3216,56
75607902,3216,110
77027848,3216,1029
77246280,3216,1030
77246281,3218,1030
77616231,3218,1040
74874833,3219,63
76430407,3219,160
76708211,3219,267
74874834,3220,63
76708212,3220,267
77246282,3220,1030
77616232,3220,1040
76430408,3221,160
75607903,3222,110
77616233,3222,1040
75607904,3223,110
77616234,3223,1040
76994486,3224,1028
77027849,3224,1029
77246283,3224,1030
78711991,3224,1069
74698323,3225,32
74874835,3225,63
77027850,3225,1029
77246284,3225,1030
77562204,3225,1039
77616235,3225,1040
78054331,3225,1041
78711992,3225,1069
75607905,3226,110
74874836,3228,63
77246285,3228,1030
77562205,3228,1039
