tid,relationship,related_tid,targrel_id
119858,OVERLAPS WITH,119441,495863
119858,OVERLAPS WITH,119443,495864
119858,OVERLAPS WITH,119442,495865
119858,OVERLAPS WITH,119445,495866
119858,OVERLAPS WITH,119444,495867
119858,OVERLAPS WITH,119447,495868
119858,OVERLAPS WITH,119446,495869
119858,OVERLAPS WITH,119449,495870
119858,OVERLAPS WITH,119448,495871
119858,OVERLAPS WITH,119451,495872
119858,OVERLAPS WITH,119450,495873
119858,OVERLAPS WITH,119453,495874
119858,OVERLAPS WITH,119452,495875
119858,OVERLAPS WITH,119455,495876
119858,OVERLAPS WITH,119454,495877
119858,OVERLAPS WITH,119457,495878
119858,OVERLAPS WITH,119456,495879
119858,OVERLAPS WITH,119459,495880
119858,OVERLAPS WITH,119715,495881
119858,OVERLAPS WITH,119458,495882
119858,OVERLAPS WITH,119461,495883
119858,OVERLAPS WITH,119460,495884
119858,OVERLAPS WITH,119462,495885
119858,OVERLAPS WITH,119468,495886
119858,OVERLAPS WITH,119471,495887
119858,OVERLAPS WITH,119472,495888
119858,OVERLAPS WITH,120251,495889
119858,OVERLAPS WITH,120253,495890
119858,OVERLAPS WITH,120252,495891
119858,OVERLAPS WITH,120255,495892
119858,OVERLAPS WITH,120254,495893
119858,OVERLAPS WITH,120256,495895
119858,OVERLAPS WITH,120259,495896
119858,OVERLAPS WITH,120258,495897
119858,OVERLAPS WITH,120261,495898
119858,OVERLAPS WITH,120260,495899
119858,OVERLAPS WITH,120263,495900
119858,OVERLAPS WITH,120262,495901
119858,OVERLAPS WITH,121033,495902
119858,OVERLAPS WITH,120265,495903
119858,OVERLAPS WITH,120264,495904
119858,OVERLAPS WITH,121035,495905
119858,OVERLAPS WITH,120267,495906
119858,OVERLAPS WITH,120266,495907
119858,OVERLAPS WITH,121034,495908
119858,OVERLAPS WITH,120269,495909
119858,OVERLAPS WITH,121037,495910
119858,OVERLAPS WITH,120268,495911
119858,OVERLAPS WITH,121036,495912
119858,OVERLAPS WITH,120271,495913
119858,OVERLAPS WITH,121039,495914
119858,OVERLAPS WITH,120270,495915
119858,OVERLAPS WITH,121038,495916
119858,OVERLAPS WITH,121041,495917
119858,OVERLAPS WITH,121040,495918
119858,OVERLAPS WITH,120790,495919
119858,OVERLAPS WITH,121062,495920
119858,SUPERSET OF,108020,495922
119882,OVERLAPS WITH,105639,495923
119882,SUPERSET OF,18022,495924
119882,OVERLAPS WITH,119879,495925
119882,OVERLAPS WITH,119881,495926
119882,SUPERSET OF,18059,495927
119882,OVERLAPS WITH,119884,495928
119882,SUPERSET OF,11480,495929
119882,OVERLAPS WITH,119385,495930
119882,OVERLAPS WITH,119387,495931
119882,SUPERSET OF,119386,495932
119882,OVERLAPS WITH,119389,495933
119882,OVERLAPS WITH,119388,495934
120172,SUBSET OF,118388,495936
120172,SUBSET OF,119863,495937
116734,SUBSET OF,119847,495938
116734,SUBSET OF,119846,495939
116734,SUBSET OF,119849,495940
116734,SUBSET OF,119848,495941
116734,SUBSET OF,119851,495942
116734,SUBSET OF,120619,495943
116734,SUBSET OF,119850,495944
116734,SUBSET OF,120618,495945
116734,SUBSET OF,120621,495946
116734,SUBSET OF,119853,495947
116734,SUBSET OF,119852,495948
116734,SUBSET OF,120620,495949
116734,SUBSET OF,120623,495950
116734,SUBSET OF,120622,495951
116734,SUBSET OF,120625,495952
116734,SUBSET OF,120624,495953
116734,SUBSET OF,120627,495954
116734,SUBSET OF,120626,495955
116734,SUBSET OF,120628,495956
116734,SUBSET OF,120121,495957
116734,SUBSET OF,120120,495958
116734,SUBSET OF,120122,495959
116734,SUBSET OF,118333,495960
116734,SUBSET OF,120124,495961
116734,SUBSET OF,118334,495963
116734,SUBSET OF,118357,495965
116734,SUBSET OF,118356,495966
116734,SUBSET OF,118359,495967
116734,SUBSET OF,118358,495968
116734,SUBSET OF,118361,495969
116734,SUBSET OF,118360,495970
116734,SUBSET OF,118363,495971
116734,SUBSET OF,118362,495972
116734,SUBSET OF,118365,495973
116734,SUBSET OF,118364,495974
116734,SUBSET OF,118367,495975
116734,SUBSET OF,118366,495976
116734,SUBSET OF,118369,495977
116734,SUBSET OF,118368,495978
116734,SUBSET OF,119395,495979
116734,SUBSET OF,119397,495980
116734,SUBSET OF,119396,495981
116734,SUBSET OF,119399,495982
116734,SUBSET OF,119398,495983
116734,SUBSET OF,119401,495984
116734,SUBSET OF,119400,495985
116734,SUBSET OF,118376,495986
116734,SUBSET OF,119403,495987
116734,SUBSET OF,119402,495988
116734,SUBSET OF,119405,495989
116734,SUBSET OF,119404,495990
116734,SUBSET OF,119407,495991
116734,SUBSET OF,119406,495992
116734,SUBSET OF,119409,495993
116734,SUBSET OF,119408,495994
116734,SUBSET OF,119411,495995
116734,SUBSET OF,118387,495996
116734,SUBSET OF,118386,495997
116734,SUBSET OF,119410,495998
116734,SUBSET OF,118389,495999
116734,SUBSET OF,119413,496000
116734,SUBSET OF,119412,496001
116734,SUBSET OF,118388,496002
116734,SUBSET OF,119415,496003
116734,SUBSET OF,119414,496004
116734,SUBSET OF,119417,496005
116734,SUBSET OF,119416,496006
116734,SUBSET OF,119419,496007
116734,SUBSET OF,119418,496008
116734,SUBSET OF,119421,496009
116734,SUBSET OF,119420,496010
116734,SUBSET OF,119423,496011
116734,SUBSET OF,119422,496012
116734,SUBSET OF,119425,496013
116734,SUBSET OF,119424,496014
116734,SUBSET OF,119427,496015
116734,SUBSET OF,119426,496016
116734,SUBSET OF,119429,496017
116734,SUBSET OF,119428,496018
116734,SUBSET OF,119431,496019
116734,SUBSET OF,119430,496020
116734,SUBSET OF,120201,496021
116734,SUBSET OF,119433,496022
116734,SUBSET OF,119432,496023
116734,SUBSET OF,120200,496024
116734,SUBSET OF,120203,496025
116734,SUBSET OF,120202,496027
116734,SUBSET OF,120205,496028
116734,SUBSET OF,120204,496029
116734,SUBSET OF,120207,496030
116734,SUBSET OF,120206,496031
116734,SUBSET OF,120208,496033
116734,SUBSET OF,120211,496034
116734,SUBSET OF,120210,496035
116734,SUBSET OF,120213,496036
116734,SUBSET OF,120212,496037
116734,SUBSET OF,120215,496038
116734,SUBSET OF,120214,496039
116734,SUBSET OF,120217,496040
116734,SUBSET OF,120216,496041
116734,SUBSET OF,120219,496042
116734,SUBSET OF,120221,496044
116734,SUBSET OF,120220,496045
116734,SUBSET OF,120223,496046
116734,SUBSET OF,120222,496047
116734,SUBSET OF,120225,496048
116734,SUBSET OF,120224,496049
116734,SUBSET OF,120227,496050
116734,SUBSET OF,120226,496051
116734,SUBSET OF,120228,496053
116734,SUBSET OF,120231,496054
116734,SUBSET OF,120230,496055
116734,SUBSET OF,120233,496056
116734,SUBSET OF,119720,496057
116734,SUBSET OF,120232,496058
116734,SUBSET OF,119467,496059
116734,SUBSET OF,120235,496060
116734,SUBSET OF,120234,496061
116734,SUBSET OF,119466,496062
116734,SUBSET OF,120493,496063
116734,SUBSET OF,119469,496064
116734,SUBSET OF,120237,496065
116734,SUBSET OF,120236,496066
116734,SUBSET OF,120492,496067
116734,SUBSET OF,120239,496068
116734,SUBSET OF,120495,496069
116734,SUBSET OF,119470,496070
116734,SUBSET OF,120494,496071
116734,SUBSET OF,120238,496072
116734,SUBSET OF,120241,496073
116734,SUBSET OF,120497,496074
116734,SUBSET OF,120496,496075
116734,SUBSET OF,120240,496076
116734,SUBSET OF,120243,496077
116734,SUBSET OF,120499,496078
116734,SUBSET OF,120498,496079
116734,SUBSET OF,120242,496080
116734,SUBSET OF,120501,496081
116734,SUBSET OF,116917,496082
116734,SUBSET OF,120245,496083
116734,SUBSET OF,120244,496084
116734,SUBSET OF,120500,496085
116734,SUBSET OF,120247,496086
116734,SUBSET OF,120502,496087
116734,SUBSET OF,120246,496088
116734,SUBSET OF,120249,496089
116734,SUBSET OF,120248,496090
116734,SUBSET OF,120250,496091
116734,SUBSET OF,121021,496092
116734,SUBSET OF,121023,496093
116734,SUBSET OF,121022,496094
116734,SUBSET OF,121025,496095
116734,SUBSET OF,121024,496096
116734,SUBSET OF,121027,496097
116734,SUBSET OF,121026,496098
116734,SUBSET OF,121029,496099
116734,SUBSET OF,121028,496100
116734,SUBSET OF,120516,496101
116734,SUBSET OF,121031,496102
116734,SUBSET OF,121030,496103
116734,SUBSET OF,121032,496104
118351,SUPERSET OF,100128,496106
118351,OVERLAPS WITH,118368,496107
118351,SUPERSET OF,20130,496108
118351,OVERLAPS WITH,117189,496109
118351,OVERLAPS WITH,120517,496110
118351,OVERLAPS WITH,121063,496111
118351,SUPERSET OF,8,496112
118351,OVERLAPS WITH,119467,496113
118351,SUPERSET OF,104811,496114
118351,OVERLAPS WITH,119468,496115
118351,OVERLAPS WITH,119439,496116
118351,OVERLAPS WITH,119438,496117
118351,OVERLAPS WITH,118350,496118
118351,OVERLAPS WITH,119440,496119
118351,OVERLAPS WITH,119442,496120
118351,OVERLAPS WITH,117174,496121
118351,OVERLAPS WITH,104922,496122
118351,OVERLAPS WITH,119869,496123
118351,OVERLAPS WITH,119870,496124
118366,SUPERSET OF,119315,496125
118366,OVERLAPS WITH,119847,496126
118366,OVERLAPS WITH,119846,496127
118366,OVERLAPS WITH,119849,496128
118366,OVERLAPS WITH,119848,496129
118366,OVERLAPS WITH,119851,496130
118366,OVERLAPS WITH,120619,496131
118366,OVERLAPS WITH,119850,496132
118366,OVERLAPS WITH,120618,496133
118366,OVERLAPS WITH,120621,496134
118366,OVERLAPS WITH,119853,496135
118366,OVERLAPS WITH,119852,496136
118366,OVERLAPS WITH,120620,496137
118366,OVERLAPS WITH,120623,496138
118366,OVERLAPS WITH,120622,496139
118366,OVERLAPS WITH,120625,496140
118366,OVERLAPS WITH,120624,496141
118366,OVERLAPS WITH,120627,496142
118366,OVERLAPS WITH,120626,496143
118366,OVERLAPS WITH,120628,496144
118366,OVERLAPS WITH,120121,496145
118366,OVERLAPS WITH,120120,496146
118366,OVERLAPS WITH,120122,496147
118366,OVERLAPS WITH,118333,496148
118366,OVERLAPS WITH,120124,496149
118366,OVERLAPS WITH,118334,496151
118366,SUPERSET OF,104266,496153
118366,OVERLAPS WITH,118357,496154
118366,OVERLAPS WITH,118356,496155
118366,OVERLAPS WITH,118359,496156
118366,OVERLAPS WITH,118358,496157
118366,OVERLAPS WITH,118361,496158
118366,OVERLAPS WITH,118360,496159
118366,OVERLAPS WITH,118363,496160
118366,OVERLAPS WITH,118362,496161
118366,OVERLAPS WITH,118365,496162
118366,OVERLAPS WITH,118364,496163
118366,OVERLAPS WITH,118367,496164
118366,OVERLAPS WITH,118369,496165
118366,OVERLAPS WITH,118368,496166
118366,OVERLAPS WITH,119395,496167
118366,OVERLAPS WITH,119397,496168
118366,OVERLAPS WITH,119396,496169
118366,OVERLAPS WITH,119399,496170
118366,OVERLAPS WITH,118375,496171
118366,OVERLAPS WITH,119398,496172
118366,OVERLAPS WITH,119401,496173
118366,OVERLAPS WITH,119400,496174
118366,OVERLAPS WITH,118376,496175
118366,OVERLAPS WITH,119403,496176
118366,OVERLAPS WITH,119402,496177
118366,OVERLAPS WITH,118381,496178
118366,OVERLAPS WITH,119405,496179
118366,OVERLAPS WITH,119404,496180
118366,OVERLAPS WITH,119407,496181
118366,OVERLAPS WITH,119406,496182
118366,OVERLAPS WITH,119409,496183
118366,OVERLAPS WITH,119408,496184
118366,OVERLAPS WITH,119411,496185
118366,OVERLAPS WITH,118387,496186
118366,OVERLAPS WITH,118386,496187
118366,OVERLAPS WITH,119410,496188
118366,OVERLAPS WITH,118389,496189
118366,OVERLAPS WITH,119413,496190
118366,OVERLAPS WITH,119412,496191
118366,OVERLAPS WITH,118388,496192
118366,OVERLAPS WITH,119415,496193
118366,OVERLAPS WITH,119414,496194
118366,OVERLAPS WITH,119417,496195
118366,OVERLAPS WITH,119416,496196
118366,OVERLAPS WITH,119419,496197
118366,OVERLAPS WITH,119418,496198
118366,OVERLAPS WITH,119421,496199
118366,OVERLAPS WITH,119420,496200
118366,OVERLAPS WITH,119423,496201
118366,OVERLAPS WITH,119422,496202
118366,OVERLAPS WITH,119425,496203
118366,OVERLAPS WITH,119424,496204
118366,OVERLAPS WITH,119427,496205
118366,OVERLAPS WITH,119426,496206
118366,OVERLAPS WITH,119429,496207
118366,OVERLAPS WITH,119428,496208
118366,OVERLAPS WITH,119431,496209
118366,OVERLAPS WITH,119430,496210
118366,OVERLAPS WITH,120201,496211
118366,OVERLAPS WITH,119433,496212
118366,OVERLAPS WITH,119432,496213
118366,OVERLAPS WITH,120200,496214
118366,OVERLAPS WITH,120203,496215
118366,OVERLAPS WITH,120202,496217
118366,OVERLAPS WITH,120205,496218
118366,OVERLAPS WITH,120204,496219
118366,OVERLAPS WITH,120207,496220
118366,OVERLAPS WITH,120206,496221
118366,OVERLAPS WITH,120208,496223
118366,OVERLAPS WITH,120211,496224
118366,OVERLAPS WITH,120210,496225
118366,OVERLAPS WITH,120213,496226
118366,OVERLAPS WITH,120212,496227
118366,OVERLAPS WITH,120215,496228
118366,OVERLAPS WITH,120214,496229
118366,OVERLAPS WITH,120217,496230
118366,OVERLAPS WITH,120216,496231
118366,OVERLAPS WITH,120219,496232
118366,OVERLAPS WITH,120221,496234
118366,OVERLAPS WITH,120220,496235
118366,OVERLAPS WITH,120223,496236
118366,OVERLAPS WITH,120222,496237
118366,OVERLAPS WITH,120225,496238
118366,OVERLAPS WITH,120224,496239
118366,OVERLAPS WITH,118688,496240
118366,OVERLAPS WITH,120227,496241
118366,OVERLAPS WITH,120226,496242
118366,OVERLAPS WITH,120228,496244
118366,OVERLAPS WITH,120231,496245
118366,OVERLAPS WITH,120230,496246
118366,OVERLAPS WITH,120233,496247
118366,OVERLAPS WITH,119720,496248
118366,OVERLAPS WITH,120232,496249
118366,OVERLAPS WITH,119467,496250
118366,OVERLAPS WITH,120235,496251
118366,OVERLAPS WITH,120234,496252
118366,OVERLAPS WITH,119466,496253
118366,OVERLAPS WITH,120493,496254
118366,OVERLAPS WITH,119469,496255
118366,OVERLAPS WITH,120237,496256
118366,OVERLAPS WITH,120236,496257
118366,OVERLAPS WITH,120492,496258
118366,OVERLAPS WITH,120239,496259
118366,OVERLAPS WITH,120495,496260
118366,SUPERSET OF,119470,496261
118366,OVERLAPS WITH,120494,496262
118366,OVERLAPS WITH,120238,496263
118366,OVERLAPS WITH,120241,496264
118366,OVERLAPS WITH,120497,496265
118366,OVERLAPS WITH,120496,496266
118366,OVERLAPS WITH,120240,496267
118366,OVERLAPS WITH,120243,496268
118366,OVERLAPS WITH,120499,496269
118366,OVERLAPS WITH,120498,496270
118366,OVERLAPS WITH,120242,496271
118366,OVERLAPS WITH,120501,496272
118366,OVERLAPS WITH,116917,496273
118366,OVERLAPS WITH,120245,496274
118366,OVERLAPS WITH,120244,496275
118366,OVERLAPS WITH,120500,496276
118366,OVERLAPS WITH,120247,496277
118366,OVERLAPS WITH,120502,496278
118366,OVERLAPS WITH,120246,496279
118366,OVERLAPS WITH,120249,496280
118366,OVERLAPS WITH,120248,496281
118366,OVERLAPS WITH,120250,496282
118366,OVERLAPS WITH,121021,496283
118366,OVERLAPS WITH,121023,496284
118366,OVERLAPS WITH,121022,496285
118366,OVERLAPS WITH,121025,496286
118366,OVERLAPS WITH,121024,496287
118366,OVERLAPS WITH,121027,496288
118366,OVERLAPS WITH,121026,496289
118366,OVERLAPS WITH,121029,496290
118366,OVERLAPS WITH,121028,496291
118366,OVERLAPS WITH,120516,496292
118366,OVERLAPS WITH,121031,496293
118366,OVERLAPS WITH,121030,496294
118366,OVERLAPS WITH,121032,496295
118366,OVERLAPS WITH,121044,496296
118366,OVERLAPS WITH,121069,496298
118366,SUPERSET OF,116734,496299
118380,OVERLAPS WITH,120601,496302
118380,OVERLAPS WITH,120600,496303
118380,OVERLAPS WITH,120603,496304
118380,OVERLAPS WITH,120602,496305
118380,OVERLAPS WITH,120605,496306
118380,OVERLAPS WITH,120604,496307
118380,OVERLAPS WITH,120607,496308
118380,OVERLAPS WITH,120606,496309
118380,OVERLAPS WITH,120609,496310
118380,OVERLAPS WITH,120608,496311
118380,OVERLAPS WITH,120611,496312
118380,OVERLAPS WITH,120610,496313
118380,OVERLAPS WITH,120613,496314
118380,OVERLAPS WITH,120612,496315
118380,OVERLAPS WITH,120615,496316
118380,OVERLAPS WITH,120614,496317
118380,OVERLAPS WITH,120616,496319
118380,SUPERSET OF,103722,496320
118380,OVERLAPS WITH,119855,496321
118380,OVERLAPS WITH,119857,496322
118380,OVERLAPS WITH,119856,496323
118380,OVERLAPS WITH,119859,496324
118380,OVERLAPS WITH,119858,496325
118380,OVERLAPS WITH,119861,496326
118380,OVERLAPS WITH,119860,496327
118380,OVERLAPS WITH,119863,496328
118380,OVERLAPS WITH,119862,496329
118380,OVERLAPS WITH,119865,496330
118380,OVERLAPS WITH,119864,496331
118380,OVERLAPS WITH,120124,496332
118380,OVERLAPS WITH,118348,496333
118380,OVERLAPS WITH,118365,496334
118380,OVERLAPS WITH,118371,496335
118380,OVERLAPS WITH,118370,496336
118380,OVERLAPS WITH,118373,496337
118380,OVERLAPS WITH,118372,496338
118380,OVERLAPS WITH,118375,496339
118380,SUPERSET OF,118374,496340
118380,OVERLAPS WITH,118377,496341
118380,OVERLAPS WITH,118379,496342
118380,OVERLAPS WITH,118378,496343
118380,OVERLAPS WITH,118381,496344
118380,SUPERSET OF,108414,496345
118380,OVERLAPS WITH,119441,496346
118380,OVERLAPS WITH,119443,496347
118380,OVERLAPS WITH,119442,496348
118380,OVERLAPS WITH,119445,496349
118380,OVERLAPS WITH,119444,496350
118380,OVERLAPS WITH,119447,496351
118380,OVERLAPS WITH,119446,496352
118380,OVERLAPS WITH,119449,496353
118380,OVERLAPS WITH,119448,496354
118380,OVERLAPS WITH,119451,496355
118380,OVERLAPS WITH,119450,496356
118380,OVERLAPS WITH,119453,496357
118380,OVERLAPS WITH,119452,496358
118380,OVERLAPS WITH,119455,496359
118380,OVERLAPS WITH,119454,496360
118380,OVERLAPS WITH,119457,496361
118380,OVERLAPS WITH,118688,496362
118380,OVERLAPS WITH,119456,496363
118380,OVERLAPS WITH,119459,496364
118380,OVERLAPS WITH,119715,496365
118380,OVERLAPS WITH,119458,496366
118380,OVERLAPS WITH,119461,496367
118380,OVERLAPS WITH,119460,496368
118380,OVERLAPS WITH,119462,496369
118380,OVERLAPS WITH,119469,496370
118380,OVERLAPS WITH,119468,496371
118380,OVERLAPS WITH,119471,496372
118380,OVERLAPS WITH,119472,496373
118380,OVERLAPS WITH,120251,496374
118380,OVERLAPS WITH,120253,496375
118380,OVERLAPS WITH,120252,496376
118380,OVERLAPS WITH,120255,496377
118380,OVERLAPS WITH,120254,496378
118380,OVERLAPS WITH,120256,496380
118380,OVERLAPS WITH,120259,496381
118380,OVERLAPS WITH,120258,496382
118380,OVERLAPS WITH,120261,496383
118380,OVERLAPS WITH,120260,496384
118380,OVERLAPS WITH,120263,496385
118380,OVERLAPS WITH,120262,496386
118380,OVERLAPS WITH,121033,496387
118380,OVERLAPS WITH,120265,496388
118380,OVERLAPS WITH,120264,496389
118380,OVERLAPS WITH,121035,496390
118380,OVERLAPS WITH,120267,496391
118380,OVERLAPS WITH,120266,496392
118380,OVERLAPS WITH,121034,496393
118380,OVERLAPS WITH,120269,496394
118380,OVERLAPS WITH,121037,496395
118380,OVERLAPS WITH,120268,496396
118380,OVERLAPS WITH,121036,496397
118380,OVERLAPS WITH,120271,496398
118380,OVERLAPS WITH,121039,496399
118380,OVERLAPS WITH,120270,496400
118380,OVERLAPS WITH,121038,496401
118380,OVERLAPS WITH,121041,496402
118380,OVERLAPS WITH,121040,496403
118380,OVERLAPS WITH,121042,496404
118380,OVERLAPS WITH,120790,496405
118380,OVERLAPS WITH,121062,496406
118380,OVERLAPS WITH,121069,496407
118380,SUPERSET OF,108020,496409
118381,OVERLAPS WITH,120601,496412
118381,OVERLAPS WITH,120600,496413
118381,OVERLAPS WITH,120603,496414
118381,OVERLAPS WITH,120602,496415
118381,OVERLAPS WITH,120605,496416
118381,OVERLAPS WITH,120604,496417
118381,OVERLAPS WITH,120607,496418
118381,OVERLAPS WITH,120606,496419
118381,OVERLAPS WITH,120609,496420
118381,OVERLAPS WITH,120608,496421
118381,OVERLAPS WITH,120611,496422
118381,OVERLAPS WITH,120610,496423
118381,OVERLAPS WITH,120613,496424
118381,OVERLAPS WITH,120612,496425
118381,OVERLAPS WITH,120615,496426
118381,OVERLAPS WITH,120614,496427
118381,OVERLAPS WITH,120616,496429
118381,OVERLAPS WITH,119855,496430
118381,OVERLAPS WITH,119857,496431
118381,OVERLAPS WITH,119856,496432
118381,OVERLAPS WITH,119859,496433
118381,OVERLAPS WITH,119858,496434
118381,OVERLAPS WITH,119861,496435
118381,OVERLAPS WITH,119860,496436
118381,OVERLAPS WITH,119863,496437
118381,OVERLAPS WITH,119862,496438
118381,OVERLAPS WITH,119865,496439
118381,OVERLAPS WITH,119864,496440
118381,OVERLAPS WITH,120124,496441
118381,SUPERSET OF,104266,496442
118381,OVERLAPS WITH,118348,496443
118381,OVERLAPS WITH,118366,496444
118381,OVERLAPS WITH,118371,496445
118381,OVERLAPS WITH,118370,496446
118381,OVERLAPS WITH,118373,496447
118381,OVERLAPS WITH,118372,496448
118381,SUPERSET OF,118375,496449
118381,OVERLAPS WITH,118374,496450
118381,OVERLAPS WITH,118377,496451
118381,OVERLAPS WITH,118379,496452
118381,OVERLAPS WITH,118378,496453
118381,OVERLAPS WITH,118380,496454
118381,SUPERSET OF,108414,496455
118381,OVERLAPS WITH,119441,496456
118381,OVERLAPS WITH,119443,496457
118381,OVERLAPS WITH,119442,496458
118381,OVERLAPS WITH,119445,496459
118381,OVERLAPS WITH,119444,496460
118381,OVERLAPS WITH,119447,496461
118381,OVERLAPS WITH,119446,496462
118381,OVERLAPS WITH,119449,496463
118381,OVERLAPS WITH,119448,496464
118381,OVERLAPS WITH,119451,496465
118381,OVERLAPS WITH,119450,496466
118381,OVERLAPS WITH,119453,496467
118381,OVERLAPS WITH,119452,496468
118381,OVERLAPS WITH,119455,496469
118381,OVERLAPS WITH,119454,496470
118381,OVERLAPS WITH,119457,496471
118381,OVERLAPS WITH,118688,496472
118381,OVERLAPS WITH,119456,496473
118381,OVERLAPS WITH,119459,496474
118381,OVERLAPS WITH,119715,496475
118381,OVERLAPS WITH,119458,496476
118381,OVERLAPS WITH,119461,496477
118381,OVERLAPS WITH,119460,496478
118381,OVERLAPS WITH,119462,496479
118381,OVERLAPS WITH,119468,496480
118381,OVERLAPS WITH,119471,496481
118381,OVERLAPS WITH,119470,496482
118381,OVERLAPS WITH,119472,496483
118381,OVERLAPS WITH,120251,496484
118381,OVERLAPS WITH,120253,496485
118381,OVERLAPS WITH,120252,496486
118381,OVERLAPS WITH,120255,496487
118381,OVERLAPS WITH,120254,496488
118381,OVERLAPS WITH,120256,496490
