prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
1687,PRODUCT_202057_001,8440650,2030-02-09,0,0,U-1287,0,
1688,PRODUCT_202080_002,7981439,2023-11-26,0,1,,0,
1689,PRODUCT_202100_001,8465765,2031-02-15,0,1,U-1415,0,2013-06-10
1692,PRODUCT_202123_001,8716264,2024-01-13,0,1,U-257,0,2014-05-30
1697,PRODUCT_202192_004,8829013,2028-06-12,0,0,U-1201,0,2014-09-24
1700,PRODUCT_202236_001,8168620,2026-02-24,0,1,,0,2012-05-11
1706,PRODUCT_202278_001,6745071,2023-02-21,0,1,,0,2013-02-15
1719,PRODUCT_202429_001,8143271,2026-06-21,1,1,,0,2012-04-20
1723,PRODUCT_205858_001,RE44638,2025-08-05,1,1,,0,2014-08-21
1725,PRODUCT_202317_001,7872050,2029-07-08,0,0,U-1427,0,2013-09-13
1726,PRODUCT_205382_001,8309572,2025-04-27,0,0,U-1476,0,2014-05-21
1727,PRODUCT_205382_001,8113199,2027-10-23,0,1,,0,2014-05-21
1730,PRODUCT_203108_001,7056916,2023-12-07,1,1,,0,2014-08-15
1750,PRODUCT_020717_001,7297346*PED,2024-05-29,0,0,,0,
1751,PRODUCT_020723_001,7696159*PED,2024-10-01,0,0,,0,
1825,PRODUCT_020845_003,8776794*PED,2031-07-06,0,0,,0,
1831,PRODUCT_020873_001,7582727*PED,2029-01-27,0,0,,0,
1868,PRODUCT_021976_001,8518987*PED,2024-08-16,0,0,,0,
1876,PRODUCT_021038_003,8242158*PED,2032-07-04,0,0,,0,
1892,PRODUCT_021372_002,8518981*PED,2024-07-30,0,0,,0,
1893,PRODUCT_021372_002,8598218*PED,2024-07-30,0,0,,0,
1894,PRODUCT_021372_001,7960424*PED,2024-07-30,0,0,,0,
1895,PRODUCT_021372_001,8598218*PED,2024-07-30,0,0,,0,
1902,PRODUCT_021433_002,7500444*PED,2026-08-26,0,0,,0,
1905,PRODUCT_021436_003,8580796*PED,2023-03-25,0,0,,0,
1906,PRODUCT_021436_002,8580796*PED,2023-03-25,0,0,,0,
1914,PRODUCT_021528_001,8207215*PED,2024-11-28,0,0,,0,
1940,PRODUCT_021817_001,7932241*PED,2028-08-05,0,0,,0,
1942,PRODUCT_021866_001,7550445*PED,2025-01-21,0,0,,0,
1944,PRODUCT_022181_001,RE43797*PED,2025-05-17,0,0,,0,
1948,PRODUCT_022287_002,8722084*PED,2024-04-15,0,0,,0,
1949,PRODUCT_022314_003,8475839*PED,2023-11-16,0,0,,0,
1958,PRODUCT_022525_004,8039009*PED,2029-09-24,0,0,,0,
1960,PRODUCT_022525_002,8039009*PED,2029-09-24,0,0,,0,
1962,PRODUCT_022525_001,8039009*PED,2029-09-24,0,0,,0,
1983,PRODUCT_020723_001,7696159,2024-04-01,1,0,U-1047,0,2010-05-12
2012,PRODUCT_020832_005,7241065,2023-03-14,0,1,,0,
2061,PRODUCT_020845_003,8293284,2029-06-30,0,0,U-1286,0,
2119,PRODUCT_021908_001,8338639,2027-01-23,0,1,,0,2012-12-20
2126,PRODUCT_021924_004,7723390,2024-03-14,0,1,,0,2010-05-27
2134,PRODUCT_021929_001,7587988,2026-04-10,0,1,,0,
2136,PRODUCT_021937_001,8592397,2024-01-13,0,1,U-1170,0,
2175,PRODUCT_019430_002,8048035,2025-09-11,0,1,,0,
2190,PRODUCT_021964_003,8822490,2029-09-30,0,1,U-1185,0,2014-09-22
2191,PRODUCT_021964_001,8247425,2030-12-31,0,0,U-1185,0,2012-09-13
2202,PRODUCT_021976_004,7700645,2026-12-26,1,1,,0,
2216,PRODUCT_021977_006,7659254,2023-02-24,0,0,U-1034,0,
2217,PRODUCT_021977_006,7662788,2023-02-24,0,0,U-727,0,
2219,PRODUCT_021977_006,7723305,2023-02-24,0,1,U-842,0,
2220,PRODUCT_021977_006,7655630,2023-02-24,1,0,,0,
2222,PRODUCT_021977_002,7662788,2023-02-24,0,0,U-727,0,
2223,PRODUCT_021977_002,7662787,2023-02-24,1,0,,0,
2225,PRODUCT_021977_001,7723305,2023-02-24,0,1,U-842,0,
2227,PRODUCT_021986_006,8680103,2025-02-04,0,1,,0,2014-04-14
2232,PRODUCT_021991_001,8067472,2023-03-04,0,0,U-892,0,2011-12-15
2233,PRODUCT_021991_001,8450372,2028-03-18,0,0,U-892,0,2013-06-14
2234,PRODUCT_021991_001,8093295,2026-05-16,0,1,,0,
2251,PRODUCT_022012_002,8101209,2025-09-11,0,1,,0,
2260,PRODUCT_022029_002,8809615,2030-01-03,0,1,,0,2014-08-19
2261,PRODUCT_022030_002,8501723,2027-06-07,0,1,,0,2013-08-20
2265,PRODUCT_022036_001,7915307,2027-08-24,0,0,U-620,0,
2272,PRODUCT_022048_001,8128960,2029-12-17,0,1,,0,
2280,PRODUCT_022067_001,7799331,2028-10-11,0,1,U-1068,0,2012-04-16
2281,PRODUCT_022068_001,8415363,2026-07-18,1,1,U-1407,0,2013-06-13
2294,PRODUCT_022088_001,8791097,2032-05-10,0,0,U-1551,0,2014-08-22
2301,PRODUCT_022107_003,8618172,2028-07-13,0,1,,0,
2302,PRODUCT_022108_003,7645802,2026-06-27,0,1,,0,
2303,PRODUCT_022108_003,7585897,2026-06-27,0,1,,0,
2304,PRODUCT_022108_002,7241805,2026-06-27,0,1,,0,
2305,PRODUCT_022114_001,8540665,2029-10-22,0,0,U-1438,0,2013-10-09
2306,PRODUCT_022115_006,8637512,2028-06-14,0,1,,0,2014-02-12
2307,PRODUCT_022117_002,8022228,2026-04-06,1,1,,0,2014-07-29
2308,PRODUCT_022118_002,7658944,2024-12-09,0,1,,0,
2309,PRODUCT_022118_001,8481078,2024-10-01,0,1,U-1416,0,
2314,PRODUCT_021038_002,8242158,2032-01-04,0,1,,0,2013-05-21
2320,PRODUCT_021060_004,8765680,2024-10-01,0,0,U-55,0,2014-07-02
2322,PRODUCT_021060_002,8765680,2024-10-01,0,0,U-55,0,2014-07-02
2393,PRODUCT_021223_002,8324189,2025-05-29,0,0,U-1309,0,2012-12-21
2423,PRODUCT_021254_002,7500444,2026-02-26,0,1,,0,
2430,PRODUCT_021272_003,8653137,2028-09-05,0,0,U-1437,0,2014-02-18
2431,PRODUCT_021272_002,7999007,2029-03-29,0,1,U-1437,0,
2444,PRODUCT_021301_012,7101569,2023-10-02,0,0,U-759,0,
2446,PRODUCT_021301_005,7101569,2023-10-02,0,0,U-759,0,
2447,PRODUCT_021301_002,7101569,2023-10-02,0,0,U-759,0,
2468,PRODUCT_021318_002,7517334,2025-03-25,0,1,,0,2014-09-10
2496,PRODUCT_021361_001,7045620,2024-06-19,1,1,,0,
2502,PRODUCT_021372_001,8598218,2024-01-30,0,1,,0,
2516,PRODUCT_021433_002,7500444,2026-02-26,0,1,,0,
2520,PRODUCT_021433_001,7832351,2023-06-19,0,1,,0,2012-09-05
2522,PRODUCT_021436_006,8017615,2024-06-16,0,1,,0,
2523,PRODUCT_021436_003,8759350,2027-03-02,0,0,U-1529,0,2014-07-22
2536,PRODUCT_021688_002,7829595,2026-09-22,0,1,U-1098,0,
2537,PRODUCT_021688_001,7829595,2026-09-22,0,1,U-1098,0,2010-12-02
2539,PRODUCT_021695_004,8026281,2025-04-22,0,0,U-1447,0,
2540,PRODUCT_021710_003,6977253,2024-05-19,0,0,U-693,0,
2543,PRODUCT_021710_001,6977253,2024-05-19,0,0,U-693,0,
2549,PRODUCT_021729_005,8017615,2024-06-16,0,1,,0,
2550,PRODUCT_021729_004,8017615,2024-06-16,0,1,,0,
2551,PRODUCT_021729_003,8017615,2024-06-16,0,1,,0,
2561,PRODUCT_021745_003,7988998,2023-10-27,0,1,,0,
2568,PRODUCT_021753_001,7579377,2025-02-23,0,0,U-818,0,
2579,PRODUCT_021454_001,7935690,2023-04-21,0,0,U-1009,0,2011-05-19
2585,PRODUCT_021468_003,7465465,2024-08-26,0,1,,0,
2604,PRODUCT_021514_001,8632802,2025-10-07,0,1,,0,2014-02-04
2632,PRODUCT_021610_004,7276250,2023-02-04,0,1,U-826,0,
2633,PRODUCT_021610_003,7276250,2023-02-04,0,1,U-826,0,
2640,PRODUCT_021633_001,7572779,2025-10-02,0,0,U-904,0,
2661,PRODUCT_021829_002,8246979,2027-09-01,0,1,U-1273,0,
2664,PRODUCT_021840_001,7320969,2024-01-30,0,0,U-828,0,
2665,PRODUCT_021840_001,7858605,2023-06-23,0,1,,0,2011-01-28
2668,PRODUCT_021866_001,7550445,2024-07-21,0,1,,0,
2690,PRODUCT_022156_002,8658676,2031-10-10,0,1,,0,2014-03-06
2693,PRODUCT_022181_001,RE43797,2024-11-17,0,0,U-1156,0,2012-12-03
2694,PRODUCT_022184_001,8586630,2025-03-16,0,0,U-1458,0,
2703,PRODUCT_022202_001,8623920,2029-02-24,0,0,U-1482,0,2014-02-05
2707,PRODUCT_022205_001,7625884,2026-08-24,0,0,U-1229,0,2012-03-02
2715,PRODUCT_022217_001,8168616,2026-07-03,0,1,,0,2012-06-06
2716,PRODUCT_022249_002,8436190,2030-10-26,0,1,,0,2013-06-04
2717,PRODUCT_022249_002,8609863,2026-01-12,0,1,,0,2014-01-16
2721,PRODUCT_022256_004,7994220,2029-09-19,0,0,U-819,0,
2722,PRODUCT_022256_002,7994220,2029-09-19,0,0,U-819,0,
2723,PRODUCT_022256_001,6602911,2023-01-14,0,0,U-882,0,
2725,PRODUCT_022260_001,8598227,2027-02-02,0,0,,0,
2742,PRODUCT_022272_001,8808741,2027-08-24,0,0,U-1556,0,2014-08-19
2748,PRODUCT_022287_002,8461187,2026-01-17,0,1,,0,
2750,PRODUCT_022287_002,7790755,2026-08-02,0,1,,0,
2751,PRODUCT_022287_001,8722084,2023-10-15,0,1,,0,2014-06-09
2759,PRODUCT_022291_003,7547719,2025-07-13,1,1,U-1306,0,
2760,PRODUCT_022291_003,7547719,2025-07-13,1,1,U-930,0,
2761,PRODUCT_022291_003,7547719,2025-07-13,1,1,U-1575,0,
2766,PRODUCT_022291_002,7547719,2025-07-13,1,1,U-930,0,
2776,PRODUCT_022311_001,7897590,2023-07-22,0,0,U-936,0,2011-03-22
2779,PRODUCT_022320_001,8080537,2027-07-18,0,0,U-1078,0,2011-12-21
2782,PRODUCT_022321_001,8685443,2025-07-03,0,0,U-1508,0,
2783,PRODUCT_022321_006,7815934,2027-12-12,0,1,,0,
2784,PRODUCT_022321_005,7815934,2027-12-12,0,1,,0,
2785,PRODUCT_022321_004,8685443,2025-07-03,0,0,U-1508,0,
2786,PRODUCT_022321_004,8158156,2027-06-19,0,0,U-1510,0,
2787,PRODUCT_022321_004,7682634,2027-06-19,0,1,,0,
2788,PRODUCT_022321_003,8685443,2025-07-03,0,0,U-1508,0,
2794,PRODUCT_022350_002,7951400,2028-11-30,0,1,,0,
2795,PRODUCT_022352_001,7915269,2029-02-17,0,0,U-1007,0,
2796,PRODUCT_022352_001,8415396,2028-10-06,0,0,U-1007,0,2013-05-08
2797,PRODUCT_022352_001,8440721,2029-02-17,0,0,U-1007,0,2013-06-10
2802,PRODUCT_022372_001,6946149,2023-03-07,0,1,U-837,0,
2803,PRODUCT_022399_002,8795725,2029-06-10,0,1,U-1231,0,2014-08-27
2811,PRODUCT_022418_002,7741373,2027-08-20,0,0,U-1059,0,
2812,PRODUCT_022418_002,7741374,2027-08-20,0,0,U-1061,0,
2813,PRODUCT_022418_001,7915247,2027-08-20,0,0,U-1000,0,2011-03-30
2814,PRODUCT_022421_007,7695734,2028-04-26,0,1,,0,2011-06-30
2823,PRODUCT_022426_004,8288539,2025-03-15,1,0,,0,
2828,PRODUCT_022430_001,7947739,2025-03-04,0,1,,0,2011-05-24
2837,PRODUCT_022474_001,8735380,2029-02-20,0,1,,0,2014-06-13
2838,PRODUCT_022483_001,8598196,2029-08-18,0,0,U-172,0,2013-12-11
2842,PRODUCT_022504_001,8419307,2027-02-26,0,0,U-1386,0,2013-04-30
2847,PRODUCT_022512_001,7866474,2027-08-31,0,1,,1,2011-08-01
2851,PRODUCT_022519_001,8501228,2026-07-18,0,0,U-1196,0,2013-08-06
2852,PRODUCT_022519_001,8309127,2026-07-18,0,1,,0,2012-11-13
2856,PRODUCT_022544_002,7438927,2024-02-26,0,0,U-1114,0,
2863,PRODUCT_022549_001,7458374,2024-08-18,0,1,,0,2013-03-29
2867,PRODUCT_022571_001,7816396,2023-08-20,0,0,U-1076,0,
2868,PRODUCT_022572_001,8186511,2026-07-19,0,1,,0,2012-06-25
2872,PRODUCT_022580_004,8580298,2029-05-15,0,1,,0,
2879,PRODUCT_050795_003,8715724,2028-02-03,0,1,,0,2014-05-07
2881,PRODUCT_050805_001,8206740,2025-12-24,0,1,U-925,0,
2882,PRODUCT_050808_006,7919483,2027-03-07,0,0,U-1078,0,
2883,PRODUCT_050808_004,8252776,2025-06-24,0,0,U-124,0,
2886,PRODUCT_050818_001,8101582,2027-12-19,0,1,U-1082,0,2012-09-27
2890,PRODUCT_050750_003,7915229,2023-04-14,0,1,,0,
2891,PRODUCT_050750_001,6900184,2023-04-14,0,1,U-282,0,
2898,PRODUCT_201280_001,8178541,2023-08-12,0,0,U-775,0,2012-06-08
2903,PRODUCT_201281_002,8119648,2023-08-12,0,0,U-802,0,
2905,PRODUCT_201655_006,8114383,2024-08-08,0,1,,0,
2906,PRODUCT_201655_006,8309122,2023-02-04,0,1,,0,
2907,PRODUCT_201655_005,7851482,2029-07-10,1,0,,0,
2908,PRODUCT_201655_002,8309060,2023-11-20,0,1,,0,
2909,PRODUCT_201655_002,8329216,2023-02-04,0,1,,0,
2910,PRODUCT_201655_001,8075872,2023-11-20,0,1,,0,2011-12-13
2911,PRODUCT_201655_001,8309060,2023-11-20,0,1,,0,2012-11-13
2912,PRODUCT_201699_001,7863249,2027-07-31,1,1,,0,2011-08-29
2914,PRODUCT_201739_001,8425462,2024-11-23,0,1,,0,2013-05-23
2915,PRODUCT_201739_001,8313466,2024-11-23,0,1,,0,2012-12-20
2916,PRODUCT_201739_001,8021344,2029-11-02,0,1,,0,2013-07-26
2918,PRODUCT_201922_005,7541347,2027-04-02,0,0,U-917,0,
2922,PRODUCT_200045_003,8183295,2023-05-16,0,1,,0,
2926,PRODUCT_200327_002,8247400,2031-02-10,0,1,U-282,0,
2931,PRODUCT_200533_004,8309060,2023-11-20,0,1,U-1276,0,
2932,PRODUCT_200533_004,8309060,2023-11-20,0,1,U-1178,0,
2939,PRODUCT_201023_001,7241907,2025-12-10,1,0,,0,
2947,PRODUCT_204671_001,8334270,2028-03-21,1,1,U-1470,0,
2948,PRODUCT_204671_001,8633309,2029-03-26,1,1,U-1470,0,2014-01-29
2952,PRODUCT_205787_001,7731686,2026-06-10,0,1,,0,2014-05-23
2953,PRODUCT_205787_001,7947017,2028-03-12,0,1,,0,2014-05-23
2954,PRODUCT_205787_001,8016788,2025-03-21,0,1,,0,2014-05-23
2955,PRODUCT_203567_001,7214506,2026-02-22,0,0,U-281,0,2014-06-20
2958,PRODUCT_202570_001,7858643,2029-10-08,1,1,,0,2011-09-14
2959,PRODUCT_202611_001,8835474,2023-11-04,0,0,U-1527,0,2014-10-14
2961,PRODUCT_202714_001,8207297,2025-04-14,1,1,,0,2012-08-09
2962,PRODUCT_202788_007,8835460,2027-01-25,0,1,U-55,0,2014-09-29
2963,PRODUCT_202788_004,8835459,2027-01-25,0,1,,0,2014-09-24
2964,PRODUCT_202788_002,8835460,2027-01-25,0,1,U-55,0,2014-09-29
2965,PRODUCT_202788_001,8486972,2030-04-27,0,1,,0,2013-07-30
2966,PRODUCT_202799_007,7084245,2024-05-12,1,1,U-1238,0,
2967,PRODUCT_202799_005,7084245,2024-05-12,1,1,U-1238,0,
2968,PRODUCT_202799_002,7084245,2024-05-12,1,1,U-1238,0,
2969,PRODUCT_202799_002,7919461,2026-06-02,0,0,U-1238,0,
2970,PRODUCT_202806_002,8415345,2030-01-20,1,1,U-1406,0,2013-06-13
2971,PRODUCT_202806_001,8415345,2030-01-20,1,1,U-1406,0,2013-06-13
2972,PRODUCT_202810_001,8821930,2027-04-13,0,1,,0,
2975,PRODUCT_202833_002,8377919,2026-12-18,0,1,,0,
2976,PRODUCT_202833_001,8735375,2026-12-18,0,0,U-1440,0,2014-06-26
2977,PRODUCT_202834_002,6949571,2024-06-08,1,1,U-106,0,2012-11-19
2980,PRODUCT_202971_001,8759351,2023-08-06,0,1,U-1530,0,2014-07-22
2984,PRODUCT_203188_001,8410274,2026-12-28,0,1,,0,2013-12-01
2985,PRODUCT_203284_001,8404215,2032-03-09,0,0,U-1383,0,2013-04-25
2988,PRODUCT_203414_002,7807689,2028-06-27,1,1,U-1337,0,
2990,PRODUCT_203415_001,7709517,2027-08-13,1,1,,0,2012-09-27
2992,PRODUCT_203505_001,8470890,2024-02-13,0,0,U-1370,0,
2996,PRODUCT_204353_004,7943788,2027-07-14,1,1,,0,2014-09-04
2998,PRODUCT_203752_003,8231906,2030-07-04,1,1,,0,
3000,PRODUCT_203752_001,8231906,2030-07-04,1,1,,0,2013-03-22
3001,PRODUCT_203791_001,8592434,2030-06-16,0,1,U-1460,0,2013-12-12
3002,PRODUCT_203858_002,8618135,2025-03-07,0,0,U-1316,0,2014-01-22
3006,PRODUCT_204026_004,8828427,2031-06-21,1,1,,0,2014-09-29
3008,PRODUCT_204026_003,8735428,2023-05-15,0,0,U-1360,0,2014-06-20
3011,PRODUCT_204026_002,8735428,2023-05-15,0,0,U-1360,0,2014-06-20
3022,PRODUCT_204275_001,8161968,2028-02-05,0,1,,0,2013-06-04
3027,PRODUCT_203496_004,8349892,2031-01-22,0,1,,0,2014-01-09
3030,PRODUCT_204168_004,RE43879,2026-01-11,0,0,U-839,0,2013-08-15
3031,PRODUCT_205776_008,8664231,2029-06-01,0,0,U-1442,0,2014-07-31
3032,PRODUCT_205776_004,8664231,2029-06-01,0,0,U-1442,0,2014-07-31
3033,PRODUCT_205776_005,8664231,2029-06-01,0,0,U-1442,0,2014-07-31
3034,PRODUCT_205776_010,8664231,2029-06-01,0,0,U-1442,0,2014-07-31
3035,PRODUCT_205122_004,8652527,2033-03-19,0,1,,0,2014-03-12
3036,PRODUCT_204031_001,8377453,2029-11-19,0,1,U-1499,0,2014-04-03
3037,PRODUCT_204031_001,7976870,2027-06-01,0,0,U-1498,0,2014-04-03
3038,PRODUCT_204031_001,8597681,2030-12-21,0,1,,0,2014-04-03
3040,PRODUCT_205596_001,8410077,2029-03-13,0,1,,0,2014-04-08
3041,PRODUCT_205437_003,7893101,2023-12-09,1,1,,0,2014-04-15
3042,PRODUCT_205437_002,6962940,2023-03-19,0,0,U-1504,0,2014-04-15
3043,PRODUCT_205437_001,8455536,2023-03-19,0,0,U-1505,0,2014-04-15
3045,PRODUCT_205552_001,8735403,2026-12-28,1,1,,0,2014-06-18
3046,PRODUCT_205123_001,8754106,2026-07-28,1,0,U-1467,0,2014-07-01
3048,PRODUCT_203975_001,8309572,2025-04-27,0,0,U-1476,0,2014-01-09
3050,PRODUCT_203975_001,8183257,2025-07-27,0,0,U-1476,0,
3059,PRODUCT_202293_002,8361972,2028-03-21,0,0,U-493,0,2014-02-05
3060,PRODUCT_202293_002,7851502,2028-08-19,0,1,,0,2014-02-05
3061,PRODUCT_204623_001,8741956,2029-07-10,0,0,U-1435,0,2014-06-05
3062,PRODUCT_205551_001,8129385,2027-10-05,1,1,,0,2014-09-16
3063,PRODUCT_204629_002,7579449,2028-08-01,1,0,,0,2014-08-15
3064,PRODUCT_205625_002,8201556,2029-02-05,0,1,,0,2014-08-28
3065,PRODUCT_202057_001,8318715,2030-02-09,0,0,U-1287,0,2012-11-29
3066,PRODUCT_202057_001,8431560,2030-02-09,0,0,U-1287,0,
3067,PRODUCT_202080_002,7510726,2023-11-26,0,1,,0,2011-07-14
3068,PRODUCT_202080_001,7201920,2025-03-16,0,1,,0,2011-07-14
3069,PRODUCT_202080_001,8409616,2023-11-26,0,1,,0,
3070,PRODUCT_202088_002,8440170,2029-03-14,0,1,,0,
3072,PRODUCT_202100_001,8287903,2031-02-15,0,1,,0,2012-10-22
3076,PRODUCT_202192_004,8722693,2028-06-12,1,1,,0,2014-06-03
3077,PRODUCT_202192_001,8722693,2028-06-12,1,1,,0,2014-06-03
3088,PRODUCT_202278_001,8155737,2027-04-12,0,0,U-1328,0,2013-02-15
3091,PRODUCT_202331_001,7157584,2025-05-22,1,0,,0,2012-01-17
3100,PRODUCT_202429_001,8470818,2026-08-02,0,0,U-1418,0,2013-07-23
3102,PRODUCT_202535_001,8450338,2028-10-10,0,1,,0,2013-05-28
3105,PRODUCT_204708_001,7439241,2025-08-25,0,0,U-1428,0,2013-09-13
3106,PRODUCT_204708_001,8513247,2031-03-25,0,1,U-1428,0,2013-09-13
3107,PRODUCT_204708_001,8513249,2031-03-25,0,1,U-1428,0,2013-09-13
3108,PRODUCT_204708_001,8163725,2031-06-13,0,1,,0,2013-09-13
3109,PRODUCT_205382_001,8746242,2030-10-11,0,1,,0,2014-06-26
3111,PRODUCT_205382_001,8161968,2028-02-05,0,1,,0,2014-05-21
3113,PRODUCT_203108_001,7491719,2023-11-10,1,1,,0,2014-08-15
3114,PRODUCT_203108_001,7284474,2024-08-26,0,1,,0,2014-08-15
3115,PRODUCT_203108_001,7727984,2027-01-19,1,0,,0,2014-08-15
3135,PRODUCT_020835_005,7192938*PED,2023-11-06,0,0,,0,
3151,PRODUCT_021223_003,8324189*PED,2025-11-29,0,0,,0,
3171,PRODUCT_021323_002,6916941*PED,2023-02-12,0,0,,0,
3172,PRODUCT_021323_001,6916941*PED,2023-02-12,0,0,,0,
3205,PRODUCT_020845_003,8795741*PED,2029-12-30,0,0,,0,
3265,PRODUCT_022012_002,7268156*PED,2023-12-27,0,0,,0,
3266,PRODUCT_022020_001,7553498*PED,2025-03-30,0,0,,0,
3267,PRODUCT_022020_001,7838027*PED,2025-03-30,0,0,,0,
3268,PRODUCT_022065_002,7312237*PED,2025-02-21,0,0,,0,
3282,PRODUCT_021372_001,8598219*PED,2024-07-30,0,0,,0,
3291,PRODUCT_021436_003,8017615*PED,2024-12-16,0,0,,0,
3300,PRODUCT_021453_001,7135465*PED,2023-08-18,0,0,,0,
3305,PRODUCT_021528_001,8541463*PED,2024-11-28,0,0,,0,
3321,PRODUCT_021729_005,8017615*PED,2024-12-16,0,0,,0,
3322,PRODUCT_021729_004,8642760*PED,2023-03-25,0,0,,0,
3323,PRODUCT_021729_004,8017615*PED,2024-12-16,0,0,,0,
3332,PRODUCT_021866_001,7115587*PED,2025-01-21,0,0,,0,
3334,PRODUCT_021875_003,7132570*PED,2024-06-18,0,0,,0,
3335,PRODUCT_021875_003,7297346*PED,2024-05-29,0,0,,0,
3336,PRODUCT_021875_002,7132570*PED,2024-06-18,0,0,,0,
3337,PRODUCT_022249_002,8609863*PED,2026-07-12,0,0,,0,
3339,PRODUCT_022314_005,8475839*PED,2023-11-16,0,0,,0,
3351,PRODUCT_022525_003,8039009*PED,2029-09-24,0,0,,0,
3359,PRODUCT_202895_001,8518987*PED,2024-08-16,0,0,,0,
3396,PRODUCT_020800_002,7297136,2025-01-18,0,1,,0,
3397,PRODUCT_020800_002,7621891,2025-02-04,0,1,,0,
3398,PRODUCT_020800_001,7297136,2025-01-18,0,1,,0,
3408,PRODUCT_020832_002,6991394,2024-01-31,0,1,,0,
3409,PRODUCT_020835_005,7192938,2023-05-06,0,0,U-353,0,
3414,PRODUCT_019734_003,8455524,2027-04-18,0,0,U-1029,0,
3459,PRODUCT_020845_003,8776794,2031-01-06,0,1,U-1226,0,2014-07-23
3461,PRODUCT_020845_002,8282966,2029-06-30,0,0,U-1286,0,2012-10-10
3462,PRODUCT_020845_002,8293284,2029-06-30,0,0,U-1286,0,
3474,PRODUCT_020873_001,7582727,2028-07-27,0,1,,0,
3499,PRODUCT_020947_001,8741956,2029-07-10,0,0,U-1435,0,2014-06-05
3556,PRODUCT_013217_003,7122566,2026-02-06,0,0,U-915,0,
3592,PRODUCT_021947_003,8092832,2024-12-30,0,1,,0,
3595,PRODUCT_021947_002,7862833,2028-06-15,0,1,,0,
3622,PRODUCT_021977_005,7718619,2023-02-24,0,1,U-842,0,
3623,PRODUCT_021977_005,7655630,2023-02-24,1,0,,0,
3625,PRODUCT_021977_005,7662787,2023-02-24,1,0,,0,
3626,PRODUCT_021977_004,7671030,2023-02-24,0,1,U-727,0,2012-03-06
3628,PRODUCT_021977_004,7662787,2023-02-24,1,0,,0,
3629,PRODUCT_021977_003,7671030,2023-02-24,0,1,U-727,0,
3631,PRODUCT_021977_002,7655630,2023-02-24,1,0,,0,
3633,PRODUCT_021977_001,7659253,2023-02-24,1,1,U-727,0,
3634,PRODUCT_021977_001,7718619,2023-02-24,0,1,U-842,0,
3635,PRODUCT_021977_001,7662787,2023-02-24,1,0,,0,
3637,PRODUCT_021986_005,7491725,2026-03-28,1,1,,0,
3641,PRODUCT_021991_001,7851509,2024-02-21,0,1,U-892,0,2010-12-15
3652,PRODUCT_022012_004,8101209,2025-09-11,0,1,,0,
3655,PRODUCT_022020_001,7838027,2024-09-30,0,1,U-859,0,
3656,PRODUCT_022020_001,7544370,2026-06-07,0,1,,0,
3659,PRODUCT_022024_002,8668931,2023-09-19,0,1,,0,
3665,PRODUCT_022030_002,7807715,2027-06-07,0,1,U-913,0,
3667,PRODUCT_022030_001,8088398,2027-06-07,0,1,U-913,0,
3681,PRODUCT_022048_001,8211880,2029-03-10,0,0,U-1257,0,2012-08-06
3684,PRODUCT_022055_001,7875630,2027-02-14,1,0,,0,2011-02-10
3689,PRODUCT_022065_002,7312237,2024-08-21,0,0,U-965,0,
3690,PRODUCT_022067_001,7799331,2028-10-11,0,1,U-139,0,2012-04-16
3691,PRODUCT_022068_002,8163904,2028-08-23,1,1,,0,
3692,PRODUCT_022068_001,8293756,2027-09-25,0,1,,0,2014-10-08
3716,PRODUCT_022108_003,7662407,2026-06-27,0,1,,0,
3717,PRODUCT_022108_003,7241805,2026-06-27,0,1,,0,
3718,PRODUCT_022108_003,7671094,2026-06-27,0,1,,0,
3719,PRODUCT_022108_003,7572935,2026-06-27,0,1,,0,
3720,PRODUCT_022108_002,7671094,2026-06-27,0,1,,0,
3721,PRODUCT_022108_001,7241805,2026-06-27,0,1,,0,
3727,PRODUCT_022115_003,8637512,2028-06-14,0,1,,0,2014-02-12
3728,PRODUCT_022115_002,8637512,2028-06-14,0,1,,0,2014-02-12
3731,PRODUCT_022145_001,7754731,2029-03-11,1,1,U-257,0,
3732,PRODUCT_022145_001,7169780,2023-10-03,1,1,,0,
3734,PRODUCT_021035_001,8802142,2031-06-07,0,1,,0,2014-09-10
3741,PRODUCT_021060_004,8653033,2024-10-01,0,0,U-55,0,2014-02-19
3742,PRODUCT_021060_004,8765680,2024-10-01,0,0,U-48,0,2014-07-02
3746,PRODUCT_021060_001,8653033,2024-10-01,0,0,U-48,0,2014-02-19
3835,PRODUCT_021254_003,7832351,2023-06-19,0,1,,0,
3838,PRODUCT_021254_001,7500444,2026-02-26,0,1,,0,
3844,PRODUCT_021272_004,8658694,2028-09-05,0,0,U-1437,0,2014-02-25
3846,PRODUCT_021272_002,8653137,2028-09-05,0,0,U-1437,0,2014-02-18
3860,PRODUCT_021301_004,7101569,2023-10-02,0,0,U-759,0,
3909,PRODUCT_021361_001,8741904,2026-02-27,1,0,U-1526,0,2014-07-11
3910,PRODUCT_021361_001,7612199,2024-06-19,1,1,,0,
3922,PRODUCT_021395_001,8022082,2026-01-19,0,1,U-1186,0,2011-10-24
3935,PRODUCT_021433_001,7500444,2026-02-26,0,1,,0,
3938,PRODUCT_021436_004,8017615,2024-06-16,0,1,,0,
3943,PRODUCT_021660_001,7923536,2023-12-09,0,0,U-1434,0,2011-04-15
